1:1	요한복음 12:48-49, 골로새서 1:15, 요한 계시록 3:14, 요한 계시록 19:11, 요한 계시록 19:13, 잠언 8:22, 잠언 8:30, 요한복음 17:5, 이사야 9:6, 요한복음 1:18, 요한복음 10:35-36, 빌립보서 2:5-6
13:1	요한복음 16:28, 요한복음 17:11, 마태복음 26:2, 요한복음 12:23, 요한복음 17:1, 요한복음 15:9, 갈라디아서 2:20, 에베소서 5:2, 요한 1서 3:16
13:2	마태복음 26:14-16, 마태복음 26:24, 마가복음 14:10-11, 마태복음 10:2, 마태복음 10:4, 누가복음 22:3-4, 요한복음 13:27
13:3	요한복음 16:28
13:4	빌립보서 2:5-7
13:5	창세기 18:3-4, 누가복음 7:44
13:8	고린도 전서 6:11, 에베소서 5:25-26, 디도서 3:5, 히브리서 10:22
13:10	고린도 후서 7:1
13:11	요한복음 6:64
13:13	요한복음 1:38, 마태복음 23:8
13:14	누가복음 22:27, 마태복음 20:26-27, 누가복음 9:48, 누가복음 22:26, 로마서 12:10, 갈라디아서 5:13, 베드로 전서 5:5
13:15	빌립보서 2:5, 베드로 전서 2:21, 요한 1서 2:6
13:16	마태복음 10:24
13:17	마태복음 7:24-25, 누가복음 11:28, 야고보서 1:25
13:18	시편 41:9, 마태복음 26:23, 요한복음 17:12
13:19	요한복음 14:29, 요한복음 16:4
13:20	마태복음 25:40, 마태복음 10:40
13:21	마태복음 26:21, 마가복음 14:18, 누가복음 22:21, 요한복음 6:70, 사도행전 1:16
13:22	마태복음 26:22, 누가복음 22:23
13:23	요한복음 19:26, 요한복음 20:2, 요한복음 21:7, 요한복음 21:20, 요한복음 21:24
13:25	요한복음 21:20
13:26	시편 41:9, 마태복음 26:23
13:27	누가복음 22:3-4
13:29	요한복음 12:4-6
13:30	마태복음 26:20
13:31	요한복음 12:23
13:32	요한복음 17:1
13:33	요한복음 7:34, 요한복음 8:21
13:34	요한복음 15:9, 레위기 19:18, 요한복음 15:12, 갈라디아서 6:2, 에베소서 5:2, 데살로니가 전서 2:8, 데살로니가 전서 4:9, 야고보서 2:8, 베드로 전서 1:22, 요한 1서 3:14, 요한 1서 3:16
13:35	로마서 13:8, 고린도 전서 13:8, 고린도 전서 13:13, 요한 1서 4:20
13:36	요한복음 14:3
13:37	마태복음 26:33, 마가복음 14:29, 누가복음 22:33
13:38	마태복음 26:34, 마태복음 26:74-75, 마가복음 14:30, 마가복음 14:72, 누가복음 22:34, 누가복음 22:60-61, 요한복음 18:27
14:1	요한복음 14:27, 마가복음 11:22, 베드로 전서 1:21
14:2	누가복음 12:32, 베드로 전서 1:3-4
14:3	요한복음 17:24, 로마서 8:17, 빌립보서 1:23, 데살로니가 전서 4:16-17, 디모데 후서 4:8
14:5	요한복음 11:16
14:6	요한복음 10:9, 에베소서 2:18, 히브리서 10:19-20, 요한복음 1:14, 요한복음 1:17, 로마서 15:8, 에베소서 4:21, 요한복음 1:4, 요한복음 6:63, 요한복음 17:3, 로마서 6:23, 요한 계시록 2:10, 사도행전 4:12, 로마서 5:1-2
14:7	요한복음 8:19, 마태복음 11:27, 요한복음 1:18
14:9	요한복음 5:19, 요한복음 12:45, 골로새서 1:15, 히브리서 1:3
14:10	요한복음 10:38, 요한복음 17:21, 요한복음 7:16, 요한복음 8:28, 요한복음 12:49
14:11	요한복음 5:36, 요한복음 10:25
14:12	마태복음 21:21, 사도행전 1:8, 사도행전 2:41, 사도행전 2:32-33
14:13	마가복음 11:24, 요한복음 15:7, 요한복음 15:16, 요한복음 16:23
14:15	요한복음 13:34, 요한복음 15:10, 야고보서 1:22, 요한 1서 5:3
14:16	누가복음 24:49, 요한복음 15:26, 요한복음 16:7, 사도행전 1:5, 사도행전 2:1, 사도행전 2:4, 로마서 8:26
14:17	마태복음 10:19-20, 요한복음 16:13, 고린도 전서 2:12, 요한 1서 2:27, 고린도 전서 2:14
14:18	마태복음 28:20
14:19	사도행전 10:40-41
14:20	요한복음 6:56, 요한복음 10:38, 요한복음 15:4, 요한복음 17:21
14:21	요한복음 16:27
14:22	누가복음 6:13, 누가복음 6:16, 사도행전 1:13
14:23	요한복음 15:10, 요한 1서 2:24, 요한 계시록 3:20
14:24	요한복음 5:19, 요한복음 7:16, 요한복음 12:49
14:26	마태복음 10:19-20, 누가복음 24:49, 요한복음 2:19-22, 요한복음 15:26, 요한복음 16:13, 요한 1서 2:27
14:27	요한복음 16:33, 에베소서 2:14, 빌립보서 4:6-7, 골로새서 3:15, 데살로니가 후서 3:16
14:28	요한복음 20:17, 고린도 전서 11:3, 고린도 전서 15:28, 빌립보서 2:5-6
14:29	요한복음 13:19, 요한복음 16:4
14:30	누가복음 4:6, 요한복음 12:31, 요한복음 16:11, 요한 1서 5:19, 요한복음 16:33
14:31	요한복음 10:18, 요한복음 12:49, 요한복음 15:10, 빌립보서 2:8, 요한 1서 5:3
15:2	베드로 후서 1:8
15:3	요한복음 13:10, 요한복음 17:17
15:4	요한복음 6:56, 고린도 전서 12:27, 에베소서 4:16
15:5	요한복음 15:16
15:6	마태복음 3:10, 히브리서 6:4-8
15:7	마태복음 7:7, 요한복음 14:13, 요한복음 16:23
15:8	마태복음 5:16, 요한복음 13:35, 빌립보서 1:9, 빌립보서 1:11
15:9	요한복음 3:35
15:10	요한복음 8:29, 요한복음 14:15
15:11	요한복음 16:24, 요한복음 17:13
15:12	마가복음 12:31, 요한복음 13:34, 데살로니가 전서 4:9, 베드로 전서 4:8
15:13	요한복음 10:11, 로마서 5:7-8, 에베소서 5:1-2, 요한 1서 3:16
15:14	마태복음 12:50, 요한복음 14:23
15:16	요한복음 14:13
15:17	요한복음 13:34, 요한 1서 3:23
15:18	마태복음 10:22, 요한복음 17:14, 요한 1서 3:13
15:19	야고보서 4:4, 누가복음 6:22, 요한복음 17:14, 베드로 전서 4:4
15:20	마태복음 5:11, 마태복음 10:22, 마태복음 24:9, 디모데 후서 3:12, 베드로 전서 2:21
15:21	요한복음 16:2-3
15:22	요한복음 9:41, 야고보서 4:17, 마태복음 11:21
15:23	요한복음 5:23, 요한 1서 2:23
15:24	마태복음 11:23, 요한복음 7:31, 요한복음 11:47
15:25	시편 35:19, 시편 69:4, 누가복음 23:22
15:26	누가복음 24:49, 요한복음 14:26, 요한 1서 5:6
15:27	누가복음 24:48, 사도행전 1:8, 사도행전 2:22, 사도행전 5:32
16:2	누가복음 6:22, 요한복음 9:22, 마태복음 24:9, 사도행전 8:1, 사도행전 12:1-2, 사도행전 26:11
16:3	요한복음 8:19, 요한복음 15:20-21, 로마서 10:2, 고린도 전서 2:8
16:4	요한복음 13:19, 요한복음 14:29
16:5	요한복음 7:33, 요한복음 13:3
16:6	요한복음 16:22
16:7	요한복음 14:16, 요한복음 14:26, 요한복음 15:26, 사도행전 2:32-33
16:9	요한복음 15:22, 요한복음 5:37-38
16:11	요한복음 12:31, 요한복음 14:30
16:12	마가복음 4:33
16:13	요한복음 14:16-17, 요한복음 16:7, 사도행전 11:28, 사도행전 21:10-11, 디모데 전서 4:1
16:14	요한 1서 4:2, 요한복음 15:26, 요한 1서 2:27
16:15	요한복음 17:10
16:16	요한복음 7:33, 요한복음 14:19
16:20	누가복음 5:35, 마태복음 28:8, 누가복음 24:39-41, 요한복음 20:19-20
16:22	누가복음 24:51-52
16:23	빌립보서 4:6, 요한복음 14:13, 요한복음 15:7, 요한복음 15:16, 요한 1서 5:14
16:27	요한복음 14:21, 요한복음 17:7-8
16:28	요한복음 13:3, 히브리서 9:24
16:32	스가랴 13:7, 마태복음 26:31, 마가복음 14:27, 요한복음 8:29
16:33	요한복음 14:27, 에베소서 2:14, 데살로니가 전서 3:4, 요한복음 14:30, 사도행전 14:22, 로마서 8:35, 로마서 8:37, 요한 1서 4:4, 요한 1서 5:4, 요한 계시록 3:21
17:1	요한복음 12:23, 요한복음 13:31-32
17:2	빌립보서 2:9-10, 요한복음 6:37, 요한복음 4:14, 요한복음 6:27
17:3	누가복음 10:25-28, 에베소서 4:11, 에베소서 4:13, 베드로 후서 3:18, 사도행전 17:26-27, 요한 1서 5:20
17:4	요한복음 4:34, 요한복음 13:31
17:5	요한복음 1:1, 요한복음 8:58, 골로새서 1:15
17:6	시편 22:22, 요한복음 17:25-26, 사도행전 15:14, 히브리서 2:12
17:8	요한복음 6:68, 요한복음 8:28, 요한복음 12:49, 요한복음 14:10, 요한복음 16:27, 요한복음 16:30, 히브리서 3:1
17:10	요한복음 16:15
17:11	요한복음 13:1, 베드로 전서 1:5, 유다서 1:24, 요한복음 10:30, 요한복음 17:21-23
17:12	요한복음 6:39, 요한복음 10:28, 마가복음 14:21, 요한복음 13:10-11, 요한복음 18:9, 시편 41:9, 시편 109:8, 사도행전 1:20
17:13	요한복음 15:11
17:14	요한 1서 3:13, 요한복음 15:18-19, 야고보서 4:4
17:15	마태복음 6:13, 데살로니가 후서 3:3, 요한 1서 5:18
17:16	요한복음 18:36, 골로새서 1:13
17:17	요한복음 15:3, 에베소서 5:25-26, 데살로니가 전서 5:23, 데살로니가 후서 2:13, 베드로 전서 1:22, 시편 12:6, 시편 119:151, 시편 119:160
17:18	요한복음 20:21
17:21	요한복음 10:38, 요한복음 14:10, 로마서 12:5, 고린도 전서 1:10, 갈라디아서 3:28
17:22	요한복음 14:20, 요한복음 17:11, 요한 1서 3:24
17:23	로마서 15:5-6, 에베소서 4:3, 빌립보서 1:27, 골로새서 3:14
17:24	누가복음 22:28-30, 데살로니가 전서 4:17, 요한복음 17:5
17:25	요한복음 8:55, 요한복음 15:21, 마태복음 11:27
17:26	마태복음 6:9, 요한복음 17:6, 요한복음 15:9
18:1	사무엘하 15:23, 마태복음 26:36, 마가복음 14:32, 누가복음 22:39
18:2	마태복음 10:2, 마태복음 10:4
18:3	마태복음 26:47, 마가복음 14:43
18:5	마태복음 2:23, 누가복음 22:47
18:6	요한복음 7:46
18:9	요한복음 6:39, 요한복음 17:12
18:10	마태복음 26:51, 마가복음 14:47, 누가복음 22:50
18:11	마태복음 26:52, 누가복음 22:51, 요한복음 18:36, 마태복음 20:22, 마태복음 26:39, 마태복음 26:42, 마가복음 10:38, 마가복음 14:36, 누가복음 22:41-42
18:13	마태복음 26:57, 요한복음 18:24, 누가복음 3:2, 사도행전 4:5-6
18:14	이사야 53:8, 요한복음 11:49-50
18:15	마태복음 26:58, 마가복음 14:54, 누가복음 22:54
18:17	마태복음 26:69-70, 마가복음 14:66-68, 누가복음 22:55-57, 요한복음 18:25
18:20	마태복음 26:55, 누가복음 4:15, 누가복음 19:47, 요한복음 7:14, 요한복음 7:26
18:22	이사야 50:6, 요한복음 19:3
18:24	마태복음 26:57
18:25	마태복음 26:71-74, 마가복음 14:69-70, 누가복음 22:58
18:26	요한복음 18:10
18:27	마태복음 26:74, 마가복음 14:71-72, 누가복음 22:60, 요한복음 13:38
18:28	마태복음 27:2, 마가복음 15:1, 누가복음 23:1, 사도행전 10:28
18:31	요한복음 19:6, 요한복음 19:10
18:32	마태복음 20:18-19, 요한복음 3:14, 요한복음 12:32
18:33	마태복음 2:2, 마태복음 27:11, 요한복음 1:49, 요한복음 12:13
18:36	디모데 전서 6:13, 이사야 9:6, 다니엘 2:44, 다니엘 7:14, 마태복음 26:52-53, 요한복음 18:11
18:37	마태복음 27:11, 마가복음 15:2, 누가복음 23:3, 요한복음 1:14, 요한복음 1:17, 요한복음 14:6, 요한복음 8:31-32
18:38	마태복음 27:24, 누가복음 23:4, 요한복음 15:25
18:39	마태복음 27:15, 마가복음 15:6
18:40	민수기 35:31, 누가복음 23:18-19, 사도행전 3:14
19:1	이사야 50:6, 마태복음 20:18-19, 마태복음 27:26, 마가복음 15:15, 누가복음 18:33
19:2	마태복음 27:27-29, 마가복음 15:16-17, 누가복음 23:11
19:3	이사야 53:3
19:4	누가복음 23:4, 누가복음 23:15, 요한복음 18:38
19:6	마태복음 27:22, 마가복음 15:13, 누가복음 23:21, 요한복음 18:31, 사도행전 3:13
19:7	레위기 24:16, 마태복음 26:63-65, 요한복음 5:18, 요한복음 10:36
19:9	이사야 53:7, 마태복음 27:12, 마태복음 27:14
19:11	요한복음 7:30, 요한복음 10:18, 로마서 13:1
19:12	누가복음 23:2, 사도행전 17:6-7
19:14	마가복음 15:42, 요한복음 19:31
19:16	다니엘 9:26, 마태복음 27:26, 마태복음 27:31, 마가복음 15:15, 누가복음 23:24-25
19:17	마태복음 27:32-33, 마가복음 15:22, 히브리서 13:12
19:18	요한복음 3:14, 사도행전 5:30, 갈라디아서 3:13, 이사야 53:9, 마태복음 27:38, 마가복음 15:27, 누가복음 23:33
19:19	마태복음 27:37, 마가복음 15:26, 누가복음 23:38
19:24	마태복음 27:35, 마가복음 15:24, 누가복음 23:34, 시편 22:18
19:25	누가복음 2:34-35, 마태복음 27:55-56, 마태복음 27:61, 마가복음 15:40, 누가복음 23:49
19:26	요한복음 13:23, 요한복음 21:7, 요한복음 21:20
19:28	시편 22:15
19:29	시편 69:21, 마태복음 27:48, 마가복음 15:36, 누가복음 23:36
19:30	요한복음 17:4, 이사야 53:12, 마태복음 27:50, 마가복음 15:37, 누가복음 23:46
19:31	요한복음 19:14, 신명기 21:22-23, 레위기 23:5-7
19:34	이사야 53:5, 스가랴 12:10, 요한복음 20:25
19:35	요한복음 20:31, 요한복음 21:24, 요한 1서 1:1-2
19:36	출애굽기 12:46, 민수기 9:12, 시편 34:20
19:37	스가랴 12:10, 요한 계시록 1:7
19:38	요한복음 7:13, 요한복음 9:22, 신명기 21:22-23, 마태복음 27:57-60, 마가복음 15:43-46
19:39	요한복음 3:1-2, 요한복음 7:50-52, 누가복음 23:55-56
19:40	역대기하 16:13-14, 요한복음 20:7
19:41	이사야 53:9
19:42	요한복음 19:14
20:1	마태복음 28:1, 마가복음 16:1-2, 누가복음 24:1-3
20:2	요한복음 13:23, 요한복음 19:26, 요한복음 21:24, 요한복음 19:41-42
20:5	요한복음 19:40
20:9	시편 16:10, 마태복음 16:21, 사도행전 2:27
20:12	마가복음 16:5
20:14	누가복음 24:15-16, 누가복음 24:30-31, 요한복음 21:4
20:17	마태복음 28:10, 요한복음 14:28, 요한복음 16:28, 고린도 전서 11:3, 에베소서 1:17, 골로새서 1:3
20:18	누가복음 24:9-10
20:19	누가복음 24:36
20:20	누가복음 24:39-40, 요한복음 19:34, 요한복음 16:22
20:21	누가복음 24:36, 이사야 61:1, 요한복음 5:36, 마태복음 28:19-20, 요한복음 17:18
20:22	사도행전 2:2, 사도행전 2:4
20:24	마태복음 10:2-3, 요한복음 11:16
20:25	요한복음 19:34, 요한복음 14:5
20:26	요한복음 20:19, 고린도 전서 15:3, 고린도 전서 15:5
20:28	요한복음 20:17, 요한복음 20:31
20:29	고린도 후서 5:7
20:30	요한복음 21:25
20:31	요한복음 3:15, 요한복음 5:24, 베드로 전서 1:8-9, 요한 1서 5:13
21:2	요한복음 11:16, 요한복음 20:24, 요한복음 1:45, 마태복음 4:21
21:3	누가복음 5:4-5
21:4	누가복음 24:15-16, 요한복음 20:11, 요한복음 20:14
21:6	누가복음 5:4, 누가복음 5:6
21:7	요한복음 13:23, 요한복음 19:26, 요한복음 20:2
21:12	사도행전 10:40-41
21:14	요한복음 20:19, 요한복음 20:26
21:15	누가복음 22:32, 사도행전 20:28, 베드로 전서 5:2-3
21:16	사도행전 1:15, 히브리서 13:20, 베드로 전서 2:25
21:17	요한복음 10:14-15
21:18	베드로 후서 1:13-14
21:19	마태복음 16:24, 마태복음 19:28, 요한복음 12:26, 요한 계시록 14:4
21:20	요한복음 13:23, 요한복음 20:2
21:24	요한복음 13:23, 요한복음 19:26, 요한복음 20:2, 요한복음 21:7, 요한복음 19:35, 요한 계시록 1:9
21:25	요한복음 20:30-31
